date,ind,rain,ind,maxt,ind,mint,gmin,soil
02-Dec-42,0,1.8, , , , , , 
03-Dec-42,0,0, , , , , , 
04-Dec-42,0,3.9, , , , , , 
05-Dec-42,4,0, , , , , , 
06-Dec-42,4,0, , , , , , 
07-Dec-42,0,0, , , , , , 
08-Dec-42,0,0, , , , , , 
09-Dec-42,0,4.8, , , , , , 
10-Dec-42,0,6.2, , , , , , 
11-Dec-42,0,0, , , , , , 
12-Dec-42,0,7.1, , , , , , 
13-Dec-42,0,0, , , , , , 
14-Dec-42,0,4.3, , , , , , 
15-Dec-42,0,15.3, , , , , , 
16-Dec-42,0,2.3, , , , , , 
17-Dec-42,0,0, , , , , , 
18-Dec-42,0,1, , , , , , 
19-Dec-42,0,0.2, , , , , , 
20-Dec-42,0,8.5, , , , , , 
21-Dec-42,0,0, , , , , , 
22-Dec-42,0,0, , , , , , 
23-Dec-42,0,0.6, , , , , , 
24-Dec-42,0,1.2, , , , , , 
25-Dec-42,0,0, , , , , , 
26-Dec-42,0,0.4, , , , , , 
27-Dec-42,0,1, , , , , , 
28-Dec-42,0,0.5, , , , , , 
29-Dec-42,0,0, , , , , , 
30-Dec-42,0,4.9, , , , , , 
31-Dec-42,0,4.8, , , , , , 
01-Jan-43,0,0.3, , , , , , 
02-Jan-43,4,0, , , , , , 
03-Jan-43,0,0.1, , , , , , 
04-Jan-43,0,10, , , , , , 
05-Jan-43,0,10.7, , , , , , 
06-Jan-43,0,1.1, , , , , , 
07-Jan-43,0,0.8, , , , , , 
08-Jan-43,4,0, , , , , , 
09-Jan-43,0,3.5, , , , , , 
10-Jan-43,0,7.2, , , , , , 
11-Jan-43,0,20.5, , , , , , 
12-Jan-43,0,0, , , , , , 
13-Jan-43,0,0, , , , , , 
14-Jan-43,0,0, , , , , , 
15-Jan-43,0,0.3, , , , , , 
16-Jan-43,0,4.6, , , , , , 
17-Jan-43,0,0.1, , , , , , 
18-Jan-43,0,0.2, , , , , , 
19-Jan-43,0,9.4, , , , , , 
20-Jan-43,0,11.5, , , , , , 
21-Jan-43,0,0.7, , , , , , 
22-Jan-43,0,0, , , , , , 
23-Jan-43,0,0, , , , , , 
24-Jan-43,0,6.2, , , , , , 
25-Jan-43,0,0, , , , , , 
26-Jan-43,0,0, , , , , , 
27-Jan-43,0,0.6, , , , , , 
28-Jan-43,0,2.8, , , , , , 
29-Jan-43,0,1.2, , , , , , 
30-Jan-43,0,17.1, , , , , , 
31-Jan-43,0,0.4, , , , , , 
01-Feb-43,0,0.4, , , , , , 
02-Feb-43,4,0, , , , , , 
03-Feb-43,0,0.2, , , , , , 
04-Feb-43,0,1.4, , , , , , 
05-Feb-43,0,4.2, , , , , , 
06-Feb-43,0,0.6, , , , , , 
07-Feb-43,0,0, , , , , , 
08-Feb-43,0,6.4, , , , , , 
09-Feb-43,0,1.2, , , , , , 
10-Feb-43,0,0.2, , , , , , 
11-Feb-43,0,0.8, , , , , , 
12-Feb-43,0,0, , , , , , 
13-Feb-43,4,0, , , , , , 
14-Feb-43,0,1.4, , , , , , 
15-Feb-43,0,0.4, , , , , , 
16-Feb-43,0,0, , , , , , 
17-Feb-43,0,0, , , , , , 
18-Feb-43,0,0, , , , , , 
19-Feb-43,0,0.3, , , , , , 
20-Feb-43,0,0, , , , , , 
21-Feb-43,0,0, , , , , , 
22-Feb-43,0,0, , , , , , 
23-Feb-43,0,0, , , , , , 
24-Feb-43,0,0, , , , , , 
25-Feb-43,0,5.2, , , , , , 
26-Feb-43,0,0, , , , , , 
27-Feb-43,0,0, , , , , , 
28-Feb-43,0,0, , , , , , 
01-Mar-43,0,0, , , , , , 
02-Mar-43,0,0, , , , , , 
03-Mar-43,0,6.1, , , , , , 
04-Mar-43,0,0, , , , , , 
05-Mar-43,0,0, , , , , , 
06-Mar-43,0,0, , , , , , 
07-Mar-43,0,0.7, , , , , , 
08-Mar-43,0,0.1, , , , , , 
09-Mar-43,0,0, , , , , , 
10-Mar-43,0,0.5, , , , , , 
11-Mar-43,0,0, , , , , , 
12-Mar-43,0,0, , , , , , 
13-Mar-43,0,0, , , , , , 
14-Mar-43,0,0, , , , , , 
15-Mar-43,0,0, , , , , , 
16-Mar-43,0,0, , , , , , 
17-Mar-43,0,1.3, , , , , , 
18-Mar-43,0,0, , , , , , 
19-Mar-43,0,0, , , , , , 
20-Mar-43,0,0, , , , , , 
21-Mar-43,0,2.7, , , , , , 
22-Mar-43,0,0, , , , , , 
23-Mar-43,0,2.2, , , , , , 
24-Mar-43,0,0.7, , , , , , 
25-Mar-43,0,0, , , , , , 
26-Mar-43,0,0.7, , , , , , 
27-Mar-43,0,0, , , , , , 
28-Mar-43,4,0, , , , , , 
29-Mar-43,0,0.4, , , , , , 
30-Mar-43,0,0.7, , , , , , 
31-Mar-43,0,0.3, , , , , , 
01-Apr-43,4,0, , , , , , 
02-Apr-43,0,0, , , , , , 
03-Apr-43,0,0, , , , , , 
04-Apr-43,0,0, , , , , , 
05-Apr-43,0,0.7, , , , , , 
06-Apr-43,4,0, , , , , , 
07-Apr-43,4,0, , , , , , 
08-Apr-43,4,0, , , , , , 
09-Apr-43,0,0, , , , , , 
10-Apr-43,4,0, , , , , , 
11-Apr-43,4,0, , , , , , 
12-Apr-43,0,0.4, , , , , , 
13-Apr-43,0,0, , , , , , 
14-Apr-43,0,0, , , , , , 
15-Apr-43,0,0, , , , , , 
16-Apr-43,0,0, , , , , , 
17-Apr-43,0,0, , , , , , 
18-Apr-43,0,1.4, , , , , , 
19-Apr-43,0,1.2, , , , , , 
20-Apr-43,0,0, , , , , , 
21-Apr-43,0,0.6, , , , , , 
22-Apr-43,0,1.7, , , , , , 
23-Apr-43,0,4.8, , , , , , 
24-Apr-43,0,5.7, , , , , , 
25-Apr-43,0,5.2, , , , , , 
26-Apr-43,0,1.2, , , , , , 
27-Apr-43,0,1.6, , , , , , 
28-Apr-43,0,0.3, , , , , , 
29-Apr-43,0,0.3, , , , , , 
30-Apr-43,0,0.5, , , , , , 
01-May-43,0,0, , , , , , 
02-May-43,0,0, , , , , , 
03-May-43,0,0, , , , , , 
04-May-43,0,0, , , , , , 
05-May-43,0,4, , , , , , 
06-May-43,0,0.5, , , , , , 
07-May-43,0,22.6, , , , , , 
08-May-43,0,3.6, , , , , , 
09-May-43,0,26.4, , , , , , 
10-May-43,0,0.6, , , , , , 
11-May-43,0,0.8, , , , , , 
12-May-43,0,10.5, , , , , , 
13-May-43,0,1, , , , , , 
14-May-43,0,0, , , , , , 
15-May-43,0,0, , , , , , 
16-May-43,0,0, , , , , , 
17-May-43,0,0, , , , , , 
18-May-43,0,0, , , , , , 
19-May-43,0,0, , , , , , 
20-May-43,0,0.1, , , , , , 
21-May-43,0,0, , , , , , 
22-May-43,0,11.4, , , , , , 
23-May-43,0,3.6, , , , , , 
24-May-43,0,0.8, , , , , , 
25-May-43,0,2.4, , , , , , 
26-May-43,0,0.1, , , , , , 
27-May-43,0,0, , , , , , 
28-May-43,0,0, , , , , , 
29-May-43,0,0.9, , , , , , 
30-May-43,0,0.3, , , , , , 
31-May-43,0,4.5, , , , , , 
01-Jun-43,0,2.6, , , , , , 
02-Jun-43,0,1.9, , , , , , 
03-Jun-43,0,2.5, , , , , , 
04-Jun-43,0,6, , , , , , 
05-Jun-43,0,1.1, , , , , , 
06-Jun-43,0,4, , , , , , 
07-Jun-43,0,2.2, , , , , , 
08-Jun-43,0,0, , , , , , 
09-Jun-43,0,0.2, , , , , , 
10-Jun-43,0,0.5, , , , , , 
11-Jun-43,0,1.5, , , , , , 
12-Jun-43,0,3.6, , , , , , 
13-Jun-43,0,4.9, , , , , , 
14-Jun-43,0,1.2, , , , , , 
15-Jun-43,0,3.8, , , , , , 
16-Jun-43,0,2.4, , , , , , 
17-Jun-43,0,11.2, , , , , , 
18-Jun-43,0,2.5, , , , , , 
19-Jun-43,0,0.2, , , , , , 
20-Jun-43,0,3.5, , , , , , 
21-Jun-43,0,0, , , , , , 
22-Jun-43,0,0, , , , , , 
23-Jun-43,4,0, , , , , , 
24-Jun-43,0,0.5, , , , , , 
25-Jun-43,0,0, , , , , , 
26-Jun-43,0,0, , , , , , 
27-Jun-43,0,0, , , , , , 
28-Jun-43,0,0, , , , , , 
29-Jun-43,0,0, , , , , , 
30-Jun-43,0,0, , , , , , 
01-Jul-43,0,0, , , , , , 
02-Jul-43,0,0, , , , , , 
03-Jul-43,0,0, , , , , , 
04-Jul-43,0,0, , , , , , 
05-Jul-43,0,5.4, , , , , , 
06-Jul-43,0,2.1, , , , , , 
07-Jul-43,0,5, , , , , , 
08-Jul-43,0,0.9, , , , , , 
09-Jul-43,0,6.4, , , , , , 
10-Jul-43,0,3.5, , , , , , 
11-Jul-43,4,0, , , , , , 
12-Jul-43,0,3.2, , , , , , 
13-Jul-43,0,1.9, , , , , , 
14-Jul-43,0,4, , , , , , 
15-Jul-43,4,0, , , , , , 
16-Jul-43,0,0, , , , , , 
17-Jul-43,0,0, , , , , , 
18-Jul-43,0,0.4, , , , , , 
19-Jul-43,0,0, , , , , , 
20-Jul-43,0,0, , , , , , 
21-Jul-43,0,0, , , , , , 
22-Jul-43,0,0, , , , , , 
23-Jul-43,0,0, , , , , , 
24-Jul-43,0,0, , , , , , 
25-Jul-43,0,0, , , , , , 
26-Jul-43,4,0, , , , , , 
27-Jul-43,0,0.9, , , , , , 
28-Jul-43,4,0, , , , , , 
29-Jul-43,4,0, , , , , , 
30-Jul-43,0,0, , , , , , 
31-Jul-43,0,0.7, , , , , , 
01-Aug-43,0,5.7, , , , , , 
02-Aug-43,0,4.8, , , , , , 
03-Aug-43,0,0, , , , , , 
04-Aug-43,0,3.5, , , , , , 
05-Aug-43,4,0, , , , , , 
06-Aug-43,0,3, , , , , , 
07-Aug-43,0,0.5, , , , , , 
08-Aug-43,0,3.9, , , , , , 
09-Aug-43,4,0, , , , , , 
10-Aug-43,4,0, , , , , , 
11-Aug-43,0,0, , , , , , 
12-Aug-43,0,0, , , , , , 
13-Aug-43,0,0.2, , , , , , 
14-Aug-43,0,0.5, , , , , , 
15-Aug-43,0,3.1, , , , , , 
16-Aug-43,0,0, , , , , , 
17-Aug-43,0,0, , , , , , 
18-Aug-43,0,0, , , , , , 
19-Aug-43,0,2.5, , , , , , 
20-Aug-43,0,0, , , , , , 
21-Aug-43,4,0, , , , , , 
22-Aug-43,0,0.4, , , , , , 
23-Aug-43,0,0.4, , , , , , 
24-Aug-43,0,5.7, , , , , , 
25-Aug-43,0,0.7, , , , , , 
26-Aug-43,0,0.5, , , , , , 
27-Aug-43,0,7.3, , , , , , 
28-Aug-43,0,2.1, , , , , , 
29-Aug-43,0,4.4, , , , , , 
30-Aug-43,0,0, , , , , , 
31-Aug-43,0,6.6, , , , , , 
01-Sep-43,0,1, , , , , , 
02-Sep-43,4,0, , , , , , 
03-Sep-43,0,1.9, , , , , , 
04-Sep-43,0,2.8, , , , , , 
05-Sep-43,0,0.5, , , , , , 
06-Sep-43,4,0, , , , , , 
07-Sep-43,0,2.8, , , , , , 
08-Sep-43,0,0, , , , , , 
09-Sep-43,0,2.4, , , , , , 
10-Sep-43,0,5, , , , , , 
11-Sep-43,0,3, , , , , , 
12-Sep-43,0,9.1, , , , , , 
13-Sep-43,0,1.9, , , , , , 
14-Sep-43,0,0, , , , , , 
15-Sep-43,0,0.4, , , , , , 
16-Sep-43,0,22, , , , , , 
17-Sep-43,0,1, , , , , , 
18-Sep-43,0,0, , , , , , 
19-Sep-43,0,0.6, , , , , , 
20-Sep-43,0,0.8, , , , , , 
21-Sep-43,0,0.4, , , , , , 
22-Sep-43,0,0, , , , , , 
23-Sep-43,4,0, , , , , , 
24-Sep-43,0,0, , , , , , 
25-Sep-43,0,0, , , , , , 
26-Sep-43,0,0.3, , , , , , 
27-Sep-43,0,0.3, , , , , , 
28-Sep-43,4,0, , , , , , 
29-Sep-43,4,0, , , , , , 
30-Sep-43,4,0, , , , , , 
01-Oct-43,0,0.2, , , , , , 
02-Oct-43,0,0, , , , , , 
03-Oct-43,4,0, , , , , , 
04-Oct-43,0,0.1, , , , , , 
05-Oct-43,0,4.3, , , , , , 
06-Oct-43,0,0.4, , , , , , 
07-Oct-43,0,0, , , , , , 
08-Oct-43,0,2.7, , , , , , 
09-Oct-43,0,0.2, , , , , , 
10-Oct-43,0,3.7, , , , , , 
11-Oct-43,0,0, , , , , , 
12-Oct-43,0,1, , , , , , 
13-Oct-43,0,0, , , , , , 
14-Oct-43,0,0, , , , , , 
15-Oct-43,0,4, , , , , , 
16-Oct-43,0,4.9, , , , , , 
17-Oct-43,0,0.4, , , , , , 
18-Oct-43,0,4.4, , , , , , 
19-Oct-43,0,14.4, , , , , , 
20-Oct-43,0,3.3, , , , , , 
21-Oct-43,0,0, , , , , , 
22-Oct-43,0,0, , , , , , 
23-Oct-43,0,0.7, , , , , , 
24-Oct-43,0,0, , , , , , 
25-Oct-43,0,0, , , , , , 
26-Oct-43,0,0, , , , , , 
27-Oct-43,0,0, , , , , , 
28-Oct-43,0,0, , , , , , 
29-Oct-43,0,0, , , , , , 
30-Oct-43,0,4.6, , , , , , 
31-Oct-43,0,17.9, , , , , , 
01-Nov-43,0,3.3, , , , , , 
02-Nov-43,0,22.3, , , , , , 
03-Nov-43,0,0, , , , , , 
04-Nov-43,0,4.6, , , , , , 
05-Nov-43,0,0.6, , , , , , 
06-Nov-43,0,0.5, , , , , , 
07-Nov-43,0,3.7, , , , , , 
08-Nov-43,4,0, , , , , , 
09-Nov-43,0,0, , , , , , 
10-Nov-43,0,1.5, , , , , , 
11-Nov-43,4,0, , , , , , 
12-Nov-43,0,8, , , , , , 
13-Nov-43,0,2.1, , , , , , 
14-Nov-43,0,0.9, , , , , , 
15-Nov-43,0,0, , , , , , 
16-Nov-43,0,3.7, , , , , , 
17-Nov-43,4,0, , , , , , 
18-Nov-43,0,0, , , , , , 
19-Nov-43,4,0, , , , , , 
20-Nov-43,0,0.3, , , , , , 
21-Nov-43,4,0, , , , , , 
22-Nov-43,4,0, , , , , , 
23-Nov-43,0,1.2, , , , , , 
24-Nov-43,0,1, , , , , , 
25-Nov-43,0,0.2, , , , , , 
26-Nov-43,0,3.4, , , , , , 
27-Nov-43,0,6.3, , , , , , 
28-Nov-43,0,1, , , , , , 
29-Nov-43,0,2.4, , , , , , 
30-Nov-43,0,0, , , , , , 
01-Dec-43,0,3.2, , , , , , 
02-Dec-43,4,0, , , , , , 
03-Dec-43,0,0.4, , , , , , 
04-Dec-43,0,0, , , , , , 
05-Dec-43,0,3.1, , , , , , 
06-Dec-43,4,0, , , , , , 
07-Dec-43,0,5.5, , , , , , 
08-Dec-43,0,3.5, , , , , , 
09-Dec-43,0,0.2, , , , , , 
10-Dec-43,0,0, , , , , , 
11-Dec-43,0,0, , , , , , 
12-Dec-43,0,0, , , , , , 
13-Dec-43,0,0, , , , , , 
14-Dec-43,0,0, , , , , , 
15-Dec-43,0,0, , , , , , 
16-Dec-43,0,0.5, , , , , , 
17-Dec-43,0,2.9, , , , , , 
18-Dec-43,0,5.8, , , , , , 
19-Dec-43,0,0.2, , , , , , 
20-Dec-43,0,7.7, , , , , , 
21-Dec-43,0,1.1, , , , , , 
22-Dec-43,4,0, , , , , , 
23-Dec-43,0,0, , , , , , 
24-Dec-43,0,0, , , , , , 
25-Dec-43,4,0, , , , , , 
26-Dec-43,0,0, , , , , , 
27-Dec-43,0,0, , , , , , 
28-Dec-43,0,0, , , , , , 
29-Dec-43,0,0.4, , , , , , 
30-Dec-43,4,0, , , , , , 
31-Dec-43,0,0.4, , , , , , 
01-Jan-44,4,0, , , , , , 
02-Jan-44,0,2.7, , , , , , 
03-Jan-44,0,2.7, , , , , , 
04-Jan-44,0,0, , , , , , 
05-Jan-44,0,0, , , , , , 
06-Jan-44,0,0.4, , , , , , 
07-Jan-44,0,0, , , , , , 
08-Jan-44,0,5.5, , , , , , 
09-Jan-44,0,19.9, , , , , , 
10-Jan-44,0,0.5, , , , , , 
11-Jan-44,0,0.4, , , , , , 
12-Jan-44,0,4, , , , , , 
13-Jan-44,0,6.6, , , , , , 
14-Jan-44,4,0, , , , , , 
15-Jan-44,4,0, , , , , , 
16-Jan-44,0,11.3, , , , , , 
17-Jan-44,0,1, , , , , , 
18-Jan-44,0,1, , , , , , 
19-Jan-44,0,0, , , , , , 
20-Jan-44,0,1.7, , , , , , 
21-Jan-44,0,3.5, , , , , , 
22-Jan-44,0,5.4, , , , , , 
23-Jan-44,0,5.3, , , , , , 
24-Jan-44,0,2.8, , , , , , 
25-Jan-44,0,3, , , , , , 
26-Jan-44,0,0.3, , , , , , 
27-Jan-44,0,0.2, , , , , , 
28-Jan-44,0,0, , , , , , 
29-Jan-44,0,0, , , , , , 
30-Jan-44,0,0, , , , , , 
31-Jan-44,0,0.1, , , , , , 
01-Feb-44,0,4.5, , , , , , 
02-Feb-44,0,2.6, , , , , , 
03-Feb-44,4,0, , , , , , 
04-Feb-44,0,0, , , , , , 
05-Feb-44,0,0.1, , , , , , 
06-Feb-44,0,1, , , , , , 
07-Feb-44,0,0.1, , , , , , 
08-Feb-44,4,0, , , , , , 
09-Feb-44,0,2.3, , , , , , 
10-Feb-44,0,0, , , , , , 
11-Feb-44,0,0, , , , , , 
12-Feb-44,0,0, , , , , , 
13-Feb-44,0,0.3, , , , , , 
14-Feb-44,0,0, , , , , , 
15-Feb-44,4,0, , , , , , 
16-Feb-44,0,0, , , , , , 
17-Feb-44,0,0.6, , , , , , 
18-Feb-44,0,0, , , , , , 
19-Feb-44,0,1, , , , , , 
20-Feb-44,0,1.3, , , , , , 
21-Feb-44,0,0.5, , , , , , 
22-Feb-44,0,0, , , , , , 
23-Feb-44,0,1.3, , , , , , 
24-Feb-44,4,0, , , , , , 
25-Feb-44,0,2.2, , , , , , 
26-Feb-44,0,7.9, , , , , , 
27-Feb-44,0,0.9, , , , , , 
28-Feb-44,4,0, , , , , , 
29-Feb-44,0,0.8, , , , , , 
01-Mar-44,4,0, , , , , , 
02-Mar-44,0,0.2, , , , , , 
03-Mar-44,4,0, , , , , , 
04-Mar-44,0,0, , , , , , 
05-Mar-44,0,0, , , , , , 
06-Mar-44,0,0, , , , , , 
07-Mar-44,0,0, , , , , , 
08-Mar-44,0,0, , , , , , 
09-Mar-44,0,0, , , , , , 
10-Mar-44,0,0, , , , , , 
11-Mar-44,0,0, , , , , , 
12-Mar-44,0,1.5, , , , , , 
13-Mar-44,0,2.8, , , , , , 
14-Mar-44,0,3.3, , , , , , 
15-Mar-44,0,0.1, , , , , , 
16-Mar-44,0,0.2, , , , , , 
17-Mar-44,0,0, , , , , , 
18-Mar-44,0,0.7, , , , , , 
19-Mar-44,0,0, , , , , , 
20-Mar-44,0,0, , , , , , 
21-Mar-44,4,0, , , , , , 
22-Mar-44,4,0, , , , , , 
23-Mar-44,0,0, , , , , , 
24-Mar-44,0,0, , , , , , 
25-Mar-44,0,0, , , , , , 
26-Mar-44,4,0, , , , , , 
27-Mar-44,0,0, , , , , , 
28-Mar-44,4,0, , , , , , 
29-Mar-44,0,0.4, , , , , , 
30-Mar-44,0,0.1, , , , , , 
31-Mar-44,0,0, , , , , , 
01-Apr-44,0,12.9, , , , , , 
02-Apr-44,0,3, , , , , , 
03-Apr-44,0,3.7, , , , , , 
04-Apr-44,0,0, , , , , , 
05-Apr-44,0,0, , , , , , 
06-Apr-44,0,0, , , , , , 
07-Apr-44,0,1, , , , , , 
08-Apr-44,4,0, , , , , , 
09-Apr-44,0,2.6, , , , , , 
10-Apr-44,4,0, , , , , , 
11-Apr-44,0,2.9, , , , , , 
12-Apr-44,0,0, , , , , , 
13-Apr-44,0,2.5, , , , , , 
14-Apr-44,0,5.4, , , , , , 
15-Apr-44,4,0, , , , , , 
16-Apr-44,0,1, , , , , , 
17-Apr-44,0,0, , , , , , 
18-Apr-44,0,0.7, , , , , , 
19-Apr-44,0,2.8, , , , , , 
20-Apr-44,4,0, , , , , , 
21-Apr-44,0,0, , , , , , 
22-Apr-44,0,0, , , , , , 
23-Apr-44,4,0, , , , , , 
24-Apr-44,0,0.2, , , , , , 
25-Apr-44,0,0, , , , , , 
26-Apr-44,0,0, , , , , , 
27-Apr-44,0,0, , , , , , 
28-Apr-44,0,0, , , , , , 
29-Apr-44,0,0, , , , , , 
30-Apr-44,0,0, , , , , , 
01-May-44,0,0, , , , , , 
02-May-44,4,0, , , , , , 
03-May-44,0,1, , , , , , 
04-May-44,0,3.2, , , , , , 
05-May-44,0,0.2, , , , , , 
06-May-44,0,0, , , , , , 
07-May-44,0,0, , , , , , 
08-May-44,0,0, , , , , , 
09-May-44,0,0, , , , , , 
10-May-44,0,0, , , , , , 
11-May-44,0,0, , , , , , 
12-May-44,0,0, , , , , , 
13-May-44,0,0, , , , , , 
14-May-44,0,0, , , , , , 
15-May-44,0,0, , , , , , 
16-May-44,0,2, , , , , , 
17-May-44,0,4, , , , , , 
18-May-44,4,0, , , , , , 
19-May-44,0,1.9, , , , , , 
20-May-44,4,0, , , , , , 
21-May-44,0,0, , , , , , 
22-May-44,4,0, , , , , , 
23-May-44,0,0, , , , , , 
24-May-44,0,1, , , , , , 
25-May-44,4,0, , , , , , 
26-May-44,0,0.5, , , , , , 
27-May-44,4,0, , , , , , 
28-May-44,0,0, , , , , , 
29-May-44,0,0, , , , , , 
30-May-44,0,0, , , , , , 
31-May-44,0,9, , , , , , 
01-Jun-44,4,0, , , , , , 
02-Jun-44,0,0.2, , , , , , 
03-Jun-44,0,0.5, , , , , , 
04-Jun-44,0,1.9, , , , , , 
05-Jun-44,0,0.1, , , , , , 
06-Jun-44,4,0, , , , , , 
07-Jun-44,0,0.9, , , , , , 
08-Jun-44,0,1.2, , , , , , 
09-Jun-44,0,0, , , , , , 
10-Jun-44,0,0, , , , , , 
11-Jun-44,4,0, , , , , , 
12-Jun-44,0,1.5, , , , , , 
13-Jun-44,0,1.2, , , , , , 
14-Jun-44,0,1.7, , , , , , 
15-Jun-44,0,0.6, , , , , , 
16-Jun-44,0,0, , , , , , 
17-Jun-44,0,0, , , , , , 
18-Jun-44,0,0, , , , , , 
19-Jun-44,0,0, , , , , , 
20-Jun-44,0,0, , , , , , 
21-Jun-44,0,0, , , , , , 
22-Jun-44,0,0, , , , , , 
23-Jun-44,0,0, , , , , , 
24-Jun-44,0,0, , , , , , 
25-Jun-44,0,0.8, , , , , , 
26-Jun-44,0,4.2, , , , , , 
27-Jun-44,0,1.3, , , , , , 
28-Jun-44,4,0, , , , , , 
29-Jun-44,0,0.5, , , , , , 
30-Jun-44,0,9, , , , , , 
01-Jul-44,0,3.5, , , , , , 
02-Jul-44,0,7.6, , , , , , 
03-Jul-44,4,0, , , , , , 
04-Jul-44,0,0.9, , , , , , 
05-Jul-44,4,0, , , , , , 
06-Jul-44,0,6.2, , , , , , 
07-Jul-44,0,2.7, , , , , , 
08-Jul-44,0,5.5, , , , , , 
09-Jul-44,0,4.1, , , , , , 
10-Jul-44,0,0.3, , , , , , 
11-Jul-44,4,0, , , , , , 
12-Jul-44,0,0.4, , , , , , 
13-Jul-44,4,0, , , , , , 
14-Jul-44,4,0, , , , , , 
15-Jul-44,4,0, , , , , , 
16-Jul-44,4,0, , , , , , 
17-Jul-44,0,1.6, , , , , , 
18-Jul-44,0,1.1, , , , , , 
19-Jul-44,0,0, , , , , , 
20-Jul-44,0,0, , , , , , 
21-Jul-44,0,0, , , , , , 
22-Jul-44,0,0, , , , , , 
23-Jul-44,0,0, , , , , , 
24-Jul-44,0,0.9, , , , , , 
25-Jul-44,0,6.1, , , , , , 
26-Jul-44,0,6, , , , , , 
27-Jul-44,4,0, , , , , , 
28-Jul-44,0,5.5, , , , , , 
29-Jul-44,0,0, , , , , , 
30-Jul-44,0,0, , , , , , 
31-Jul-44,0,0.8, , , , , , 
01-Aug-44,0,0, , , , , , 
02-Aug-44,0,0, , , , , , 
03-Aug-44,0,0, , , , , , 
04-Aug-44,0,0, , , , , , 
05-Aug-44,0,0, , , , , , 
06-Aug-44,0,0.1, , , , , , 
07-Aug-44,4,0, , , , , , 
08-Aug-44,0,0.9, , , , , , 
09-Aug-44,0,1, , , , , , 
10-Aug-44,0,0, , , , , , 
11-Aug-44,0,3.7, , , , , , 
12-Aug-44,0,0, , , , , , 
13-Aug-44,0,0, , , , , , 
14-Aug-44,0,0, , , , , , 
15-Aug-44,4,0, , , , , , 
16-Aug-44,4,0, , , , , , 
17-Aug-44,0,1, , , , , , 
18-Aug-44,0,18.4, , , , , , 
19-Aug-44,4,0, , , , , , 
20-Aug-44,0,0, , , , , , 
21-Aug-44,0,0, , , , , , 
22-Aug-44,0,1.4, , , , , , 
23-Aug-44,0,8.9, , , , , , 
24-Aug-44,0,3.4, , , , , , 
25-Aug-44,0,0, , , , , , 
26-Aug-44,0,0, , , , , , 
27-Aug-44,0,10.6, , , , , , 
28-Aug-44,0,0, , , , , , 
29-Aug-44,0,2, , , , , , 
30-Aug-44,0,1, , , , , , 
31-Aug-44,0,3.4, , , , , , 
01-Sep-44,0,16, , , , , , 
02-Sep-44,0,4.5, , , , , , 
03-Sep-44,0,11.4, , , , , , 
04-Sep-44,0,4.7, , , , , , 
05-Sep-44,0,18, , , , , , 
06-Sep-44,0,17.8, , , , , , 
07-Sep-44,0,0.9, , , , , , 
08-Sep-44,4,0, , , , , , 
09-Sep-44,0,0, , , , , , 
10-Sep-44,0,0, , , , , , 
11-Sep-44,0,0, , , , , , 
12-Sep-44,4,0, , , , , , 
13-Sep-44,0,11, , , , , , 
14-Sep-44,0,12.5, , , , , , 
15-Sep-44,0,4.1, , , , , , 
16-Sep-44,0,0, , , , , , 
17-Sep-44,0,0, , , , , , 
18-Sep-44,0,0, , , , , , 
19-Sep-44,4,0, , , , , , 
20-Sep-44,0,0, , , , , , 
21-Sep-44,0,6, , , , , , 
22-Sep-44,0,2.7, , , , , , 
23-Sep-44,0,3.5, , , , , , 
24-Sep-44,0,0.6, , , , , , 
25-Sep-44,0,0.8, , , , , , 
26-Sep-44,0,0, , , , , , 
27-Sep-44,0,0.4, , , , , , 
28-Sep-44,4,0, , , , , , 
29-Sep-44,0,0.2, , , , , , 
30-Sep-44,0,1.4, , , , , , 
01-Oct-44,4,0, , , , , , 
02-Oct-44,0,1, , , , , , 
03-Oct-44,4,0, , , , , , 
04-Oct-44,0,1.6, , , , , , 
05-Oct-44,0,1.3, , , , , , 
06-Oct-44,0,0, , , , , , 
07-Oct-44,0,3.8, , , , , , 
08-Oct-44,0,0, , , , , , 
09-Oct-44,0,0, , , , , , 
10-Oct-44,0,14.5, , , , , , 
11-Oct-44,0,14.2, , , , , , 
12-Oct-44,4,0, , , , , , 
13-Oct-44,0,5.7, , , , , , 
14-Oct-44,4,0, , , , , , 
15-Oct-44,0,4.7, , , , , , 
16-Oct-44,0,1.3, , , , , , 
17-Oct-44,0,4.7, , , , , , 
18-Oct-44,0,0.5, , , , , , 
19-Oct-44,0,11.7, , , , , , 
20-Oct-44,0,1, , , , , , 
21-Oct-44,0,0, , , , , , 
22-Oct-44,0,0, , , , , , 
23-Oct-44,0,0.3, , , , , , 
24-Oct-44,0,1.1, , , , , , 
25-Oct-44,4,0, , , , , , 
26-Oct-44,0,0.2, , , , , , 
27-Oct-44,0,0.2, , , , , , 
28-Oct-44,0,1, , , , , , 
29-Oct-44,0,1.1, , , , , , 
30-Oct-44,0,0.2, , , , , , 
31-Oct-44,0,0.2, , , , , , 
01-Nov-44,0,1.4, , , , , , 
02-Nov-44,0,0.5, , , , , , 
03-Nov-44,0,1, , , , , , 
04-Nov-44,0,11.1, , , , , , 
05-Nov-44,4,0, , , , , , 
06-Nov-44,0,0.5, , , , , , 
07-Nov-44,4,0, , , , , , 
